x1,x2,x3,x4,y
2040,CO2,Industry,FR,0.0
2045,CO2,Industry,FR,0.0
2050,CO2,Industry,FR,0.0
2018,CO2,Buildings,FR,66.59776547403769
2025,CO2,Buildings,FR,8.24125902498926
2030,CO2,Buildings,FR,0.0
2035,CO2,Buildings,FR,0.0
2040,CO2,Buildings,FR,0.0
2045,CO2,Buildings,FR,0.0
2050,CO2,Buildings,FR,0.0
2018,CO2,Transportation,FR,19.002427672747647
2025,CO2,Transportation,FR,3.5224722561636224
2030,CO2,Transportation,FR,2.4698939228058716
2035,CO2,Transportation,FR,0.2451424882316746
2040,CO2,Transportation,FR,0.12107664423659154
2045,CO2,Transportation,FR,0.11862433560464584
2050,CO2,Transportation,FR,0.08762205716328599
2018,CO2,Resources,FR,0.0
2025,CO2,Resources,FR,0.0
2030,CO2,Resources,FR,0.0
2035,CO2,Resources,FR,0.0
2040,CO2,Resources,FR,0.0
2045,CO2,Resources,FR,0.0
2050,CO2,Resources,FR,0.0
2018,CO2,Storages,FR,0.0
2025,CO2,Storages,FR,0.0
2030,CO2,Storages,FR,0.0
2035,CO2,Storages,FR,0.0
2040,CO2,Storages,FR,0.0
2045,CO2,Storages,FR,0.0
2050,CO2,Storages,FR,0.0
2018,CO2,Transformation,FR,0.0
2025,CO2,Transformation,FR,0.0
2030,CO2,Transformation,FR,0.0
2035,CO2,Transformation,FR,0.0
2040,CO2,Transformation,FR,0.0
2045,CO2,Transformation,FR,0.0
2050,CO2,Transformation,FR,0.0
2018,CO2,CHP,FR,0.0
2025,CO2,CHP,FR,0.0
2030,CO2,CHP,FR,0.0
2035,CO2,CHP,FR,0.0
2040,CO2,CHP,FR,0.0
2045,CO2,CHP,FR,0.0
2050,CO2,CHP,FR,0.0
2018,CO2,Infeasibility,FR,0.0
2025,CO2,Infeasibility,FR,0.0
2030,CO2,Infeasibility,FR,0.0
2035,CO2,Infeasibility,FR,0.0
2040,CO2,Infeasibility,FR,0.0
2045,CO2,Infeasibility,FR,0.0
2050,CO2,Infeasibility,FR,0.0
2018,CO2,Power,GR,19.719676867878686
2025,CO2,Power,GR,0.0
2030,CO2,Power,GR,0.0
2035,CO2,Power,GR,0.0
2040,CO2,Power,GR,0.0
2045,CO2,Power,GR,0.0
2050,CO2,Power,GR,0.0
2018,CO2,Industry,GR,4.160794422874338
2025,CO2,Industry,GR,0.8541086582907632
2030,CO2,Industry,GR,0.0
2035,CO2,Industry,GR,0.0
2040,CO2,Industry,GR,0.0
2045,CO2,Industry,GR,0.0
2050,CO2,Industry,GR,0.0
2018,CO2,Buildings,GR,6.180158811141901
2025,CO2,Buildings,GR,0.0
2030,CO2,Buildings,GR,0.0
2035,CO2,Buildings,GR,0.0
2040,CO2,Buildings,GR,0.0
2045,CO2,Buildings,GR,0.0
2050,CO2,Buildings,GR,0.0
2018,CO2,Transportation,GR,2.123708118270361
2025,CO2,Transportation,GR,0.39043718792940757
2030,CO2,Transportation,GR,0.2901748146457141
2035,CO2,Transportation,GR,0.025840551001850974
2040,CO2,Transportation,GR,0.012533237113491481
2045,CO2,Transportation,GR,0.012283843871412235
2050,CO2,Transportation,GR,0.012037295148775015
2018,CO2,Resources,GR,0.0
2025,CO2,Resources,GR,0.0
2030,CO2,Resources,GR,0.0
2035,CO2,Resources,GR,0.0
2040,CO2,Resources,GR,0.0
2045,CO2,Resources,GR,0.0
2050,CO2,Resources,GR,0.0
2018,CO2,Storages,GR,0.0
2025,CO2,Storages,GR,0.0
2030,CO2,Storages,GR,0.0
2035,CO2,Storages,GR,0.0
2040,CO2,Storages,GR,0.0
2045,CO2,Storages,GR,0.0
2050,CO2,Storages,GR,0.0
2018,CO2,Transformation,GR,0.0
2025,CO2,Transformation,GR,0.0
2030,CO2,Transformation,GR,0.0
2035,CO2,Transformation,GR,0.0
2040,CO2,Transformation,GR,0.0
2045,CO2,Transformation,GR,0.0
2050,CO2,Transformation,GR,0.0
2018,CO2,CHP,GR,1.4341050787873884
2025,CO2,CHP,GR,0.12631162325297113
2030,CO2,CHP,GR,0.0
2035,CO2,CHP,GR,0.0
2040,CO2,CHP,GR,0.0
2045,CO2,CHP,GR,0.0
2050,CO2,CHP,GR,0.0
2018,CO2,Infeasibility,GR,0.0
2025,CO2,Infeasibility,GR,0.0
2030,CO2,Infeasibility,GR,0.0
2035,CO2,Infeasibility,GR,0.0
2040,CO2,Infeasibility,GR,0.0
2045,CO2,Infeasibility,GR,0.0
2050,CO2,Infeasibility,GR,0.0
2018,CO2,Power,HR,1.1694557952
2025,CO2,Power,HR,0.0
2030,CO2,Power,HR,0.0
2035,CO2,Power,HR,0.0
2040,CO2,Power,HR,0.0
2045,CO2,Power,HR,0.0
2050,CO2,Power,HR,0.0
2018,CO2,Industry,HR,1.2182519493101585
2025,CO2,Industry,HR,0.02381921208433995
2030,CO2,Industry,HR,0.0
2035,CO2,Industry,HR,0.0
2040,CO2,Industry,HR,0.0
2045,CO2,Industry,HR,0.0
2050,CO2,Industry,HR,0.0
2018,CO2,Buildings,HR,1.6236896563336707
2025,CO2,Buildings,HR,0.0
2030,CO2,Buildings,HR,0.0
2035,CO2,Buildings,HR,0.0
2040,CO2,Buildings,HR,0.0
2045,CO2,Buildings,HR,0.0
2050,CO2,Buildings,HR,0.0
2018,CO2,Transportation,HR,0.7066024632433271
2025,CO2,Transportation,HR,0.12527423256814837
2030,CO2,Transportation,HR,0.0913259913644928
2035,CO2,Transportation,HR,0.011249728131126572
2040,CO2,Transportation,HR,0.006365167152116075
2045,CO2,Transportation,HR,0.006233714868997039
2050,CO2,Transportation,HR,0.002921563253133738
2018,CO2,Resources,HR,0.0
2025,CO2,Resources,HR,0.0
2030,CO2,Resources,HR,0.0
2035,CO2,Resources,HR,0.0
2040,CO2,Resources,HR,0.0
2045,CO2,Resources,HR,0.0
2050,CO2,Resources,HR,0.0
2018,CO2,Storages,HR,0.0
2025,CO2,Storages,HR,0.0
2030,CO2,Storages,HR,0.0
2035,CO2,Storages,HR,0.0
2040,CO2,Storages,HR,0.0
2045,CO2,Storages,HR,0.0
2050,CO2,Storages,HR,0.0
2018,CO2,Transformation,HR,0.0
2025,CO2,Transformation,HR,0.0
2030,CO2,Transformation,HR,0.0
2035,CO2,Transformation,HR,0.0
2040,CO2,Transformation,HR,0.0
2045,CO2,Transformation,HR,0.0
2050,CO2,Transformation,HR,0.0
2018,CO2,CHP,HR,0.6485019643675268
2025,CO2,CHP,HR,0.031295329238832686
2030,CO2,CHP,HR,0.0
2035,CO2,CHP,HR,0.0
2040,CO2,CHP,HR,0.0
2045,CO2,CHP,HR,0.0
2050,CO2,CHP,HR,0.0
2018,CO2,Infeasibility,HR,0.0
2025,CO2,Infeasibility,HR,0.0
2030,CO2,Infeasibility,HR,0.0
2035,CO2,Infeasibility,HR,0.0
2040,CO2,Infeasibility,HR,0.0
2045,CO2,Infeasibility,HR,0.0
2050,CO2,Infeasibility,HR,0.0
2018,CO2,Power,HU,1.4004716781694055
2025,CO2,Power,HU,0.0
2030,CO2,Power,HU,0.0
2035,CO2,Power,HU,0.0
2040,CO2,Power,HU,0.0
2045,CO2,Power,HU,0.0
2050,CO2,Power,HU,0.0
2018,CO2,Industry,HU,8.934198951583719
2025,CO2,Industry,HU,0.4028490968384197
2030,CO2,Industry,HU,0.0
2035,CO2,Industry,HU,0.0
2040,CO2,Industry,HU,0.0
2045,CO2,Industry,HU,0.0
2050,CO2,Industry,HU,0.0
2018,CO2,Buildings,HU,8.560712729703615
2025,CO2,Buildings,HU,0.060025983732450855
2030,CO2,Buildings,HU,0.0
2035,CO2,Buildings,HU,0.0
2040,CO2,Buildings,HU,0.0
2045,CO2,Buildings,HU,0.0
2050,CO2,Buildings,HU,0.0
2018,CO2,Transportation,HU,1.9241497172909146
2025,CO2,Transportation,HU,0.36625260906133805
2030,CO2,Transportation,HU,0.2530112416598743
2035,CO2,Transportation,HU,0.03073992943100038
2040,CO2,Transportation,HU,0.016649932060339673
2045,CO2,Transportation,HU,0.01630791125724151
2050,CO2,Transportation,HU,0.008860780276178735
2018,CO2,Resources,HU,0.0
2025,CO2,Resources,HU,0.0
2030,CO2,Resources,HU,0.0
2035,CO2,Resources,HU,0.0
2040,CO2,Resources,HU,0.0
2045,CO2,Resources,HU,0.0
2050,CO2,Resources,HU,0.0
2018,CO2,Storages,HU,0.0
2025,CO2,Storages,HU,0.0
2030,CO2,Storages,HU,0.0
2035,CO2,Storages,HU,0.0
2040,CO2,Storages,HU,0.0
2045,CO2,Storages,HU,0.0
2050,CO2,Storages,HU,0.0
2018,CO2,Transformation,HU,0.0
2025,CO2,Transformation,HU,0.0
2030,CO2,Transformation,HU,0.0
2035,CO2,Transformation,HU,0.0
2040,CO2,Transformation,HU,0.0
2045,CO2,Transformation,HU,0.0
2050,CO2,Transformation,HU,0.0
2018,CO2,CHP,HU,2.4765230337689963
2025,CO2,CHP,HU,0.6643432275008776
2030,CO2,CHP,HU,0.0
2035,CO2,CHP,HU,0.0
2040,CO2,CHP,HU,0.0
2045,CO2,CHP,HU,0.0
2050,CO2,CHP,HU,0.0
2018,CO2,Infeasibility,HU,0.0
2025,CO2,Infeasibility,HU,0.0
2030,CO2,Infeasibility,HU,0.0
2035,CO2,Infeasibility,HU,0.0
2040,CO2,Infeasibility,HU,0.0
2045,CO2,Infeasibility,HU,0.0
2050,CO2,Infeasibility,HU,0.0
2018,CO2,Power,IE,5.866384015381655
2025,CO2,Power,IE,0.0
2030,CO2,Power,IE,0.0
2035,CO2,Power,IE,0.0
2040,CO2,Power,IE,0.0
2045,CO2,Power,IE,0.0
2050,CO2,Power,IE,0.0
2018,CO2,Industry,IE,5.229265346133445
2025,CO2,Industry,IE,0.3749946647302174
2030,CO2,Industry,IE,0.33915738750019725
2035,CO2,Industry,IE,0.20496989390233264
2040,CO2,Industry,IE,0.00018568588982066387
2045,CO2,Industry,IE,0.0
2050,CO2,Industry,IE,0.0
2018,CO2,Buildings,IE,8.506712524793794
2025,CO2,Buildings,IE,0.3944679258939402
2030,CO2,Buildings,IE,0.0
2035,CO2,Buildings,IE,0.0
2040,CO2,Buildings,IE,0.0
2045,CO2,Buildings,IE,0.0
2050,CO2,Buildings,IE,0.0
2018,CO2,Transportation,IE,1.163837629951993
2025,CO2,Transportation,IE,0.22005039623030376
2030,CO2,Transportation,IE,0.15976047894848544
2035,CO2,Transportation,IE,0.014307635512843874
2040,CO2,Transportation,IE,0.006948174981913195
2045,CO2,Transportation,IE,0.006809916376448218
2050,CO2,Transportation,IE,0.006673234715442494
2018,CO2,Resources,IE,0.0
2025,CO2,Resources,IE,0.0
2030,CO2,Resources,IE,0.0
2035,CO2,Resources,IE,0.0
2040,CO2,Resources,IE,0.0
2045,CO2,Resources,IE,0.0
2050,CO2,Resources,IE,0.0
2018,CO2,Storages,IE,0.0
2025,CO2,Storages,IE,0.0
2030,CO2,Storages,IE,0.0
2035,CO2,Storages,IE,0.0
2040,CO2,Storages,IE,0.0
2045,CO2,Storages,IE,0.0
2050,CO2,Storages,IE,0.0
2018,CO2,Transformation,IE,0.0
2025,CO2,Transformation,IE,0.0
2030,CO2,Transformation,IE,0.0
2035,CO2,Transformation,IE,0.0
2040,CO2,Transformation,IE,0.0
2045,CO2,Transformation,IE,0.0
2050,CO2,Transformation,IE,0.0
2018,CO2,CHP,IE,1.435631274617762
2025,CO2,CHP,IE,-3.7405535233636646
2030,CO2,CHP,IE,-2.5638804710757497
2035,CO2,CHP,IE,-2.32782332449239
2040,CO2,CHP,IE,-3.6215965219034065
2045,CO2,CHP,IE,-3.6304731621191664
2050,CO2,CHP,IE,-3.1282856648129664
2018,CO2,Infeasibility,IE,0.0
2025,CO2,Infeasibility,IE,0.0
2030,CO2,Infeasibility,IE,0.0
2035,CO2,Infeasibility,IE,0.0
2040,CO2,Infeasibility,IE,0.0
2045,CO2,Infeasibility,IE,0.0
2050,CO2,Infeasibility,IE,0.0
2018,CO2,Power,IT,39.94956238735528
2025,CO2,Power,IT,0.0
2030,CO2,Power,IT,0.0
2035,CO2,Power,IT,0.0
2040,CO2,Power,IT,0.0
2045,CO2,Power,IT,0.0
2050,CO2,Power,IT,0.0
2018,CO2,Industry,IT,61.42969377724716
2025,CO2,Industry,IT,2.8867714826093103
2030,CO2,Industry,IT,0.0
2035,CO2,Industry,IT,0.0
2040,CO2,Industry,IT,0.0
2045,CO2,Industry,IT,0.0
2050,CO2,Industry,IT,0.0
2018,CO2,Buildings,IT,98.36523002613406
2025,CO2,Buildings,IT,28.63385809197526
2030,CO2,Buildings,IT,0.0
2035,CO2,Buildings,IT,0.0
2040,CO2,Buildings,IT,0.0
2045,CO2,Buildings,IT,0.0
2050,CO2,Buildings,IT,0.0
2018,CO2,Transportation,IT,14.926176587771572
2025,CO2,Transportation,IT,4.486494745401123
2030,CO2,Transportation,IT,2.029166966470102
2035,CO2,Transportation,IT,0.17987245140105976
2040,CO2,Transportation,IT,0.08783751899963627
2045,CO2,Transportation,IT,0.08608967975897149
2050,CO2,Transportation,IT,0.08436177595304485
2018,CO2,Resources,IT,0.0
2025,CO2,Resources,IT,0.0
2030,CO2,Resources,IT,0.0
2035,CO2,Resources,IT,0.0
2040,CO2,Resources,IT,0.0
2045,CO2,Resources,IT,0.0
2050,CO2,Resources,IT,0.0
2018,CO2,Storages,IT,0.0
2025,CO2,Storages,IT,0.0
2030,CO2,Storages,IT,0.0
2035,CO2,Storages,IT,0.0
2040,CO2,Storages,IT,0.0
2045,CO2,Storages,IT,0.0
2050,CO2,Storages,IT,0.0
2018,CO2,Transformation,IT,0.0
2025,CO2,Transformation,IT,0.0
2030,CO2,Transformation,IT,0.0
2035,CO2,Transformation,IT,0.0
2040,CO2,Transformation,IT,0.0
2045,CO2,Transformation,IT,0.0
2050,CO2,Transformation,IT,0.0
2018,CO2,CHP,IT,10.689586668570726
2025,CO2,CHP,IT,0.9340437063520748
2030,CO2,CHP,IT,0.0
2035,CO2,CHP,IT,0.0
2040,CO2,CHP,IT,0.0
2045,CO2,CHP,IT,0.0
2050,CO2,CHP,IT,0.0
2018,CO2,Infeasibility,IT,0.0
2025,CO2,Infeasibility,IT,0.0
2030,CO2,Infeasibility,IT,0.0
2035,CO2,Infeasibility,IT,0.0
2040,CO2,Infeasibility,IT,0.0
2045,CO2,Infeasibility,IT,0.0
2050,CO2,Infeasibility,IT,0.0
2018,CO2,Power,LT,0.2749248917716425
2025,CO2,Power,LT,0.0
2030,CO2,Power,LT,0.0
2035,CO2,Power,LT,0.0
2040,CO2,Power,LT,0.0
2045,CO2,Power,LT,0.0
2050,CO2,Power,LT,0.0
2018,CO2,Industry,LT,0.6525732599952968
2025,CO2,Industry,LT,0.10426245470757917
2030,CO2,Industry,LT,0.047704458423094065
2035,CO2,Industry,LT,0.0030519633225872247
2040,CO2,Industry,LT,0.0028158355090386997
2045,CO2,Industry,LT,0.0
2050,CO2,Industry,LT,0.0
2018,CO2,Buildings,LT,2.2711629484064293
2025,CO2,Buildings,LT,0.0
2030,CO2,Buildings,LT,0.0
2035,CO2,Buildings,LT,0.0
2040,CO2,Buildings,LT,0.0
2045,CO2,Buildings,LT,0.0
2050,CO2,Buildings,LT,0.0
2018,CO2,Transportation,LT,0.6917904660628011
2025,CO2,Transportation,LT,0.11985093006447646
2030,CO2,Transportation,LT,0.08363513199479211
2035,CO2,Transportation,LT,0.007775551646783237
2040,CO2,Transportation,LT,0.003294288932677356
2045,CO2,Transportation,LT,0.003228737360499582
2050,CO2,Transportation,LT,0.0031639334538157114
2018,CO2,Resources,LT,0.0
2025,CO2,Resources,LT,0.0
2030,CO2,Resources,LT,0.0
2035,CO2,Resources,LT,0.0
2040,CO2,Resources,LT,0.0
2045,CO2,Resources,LT,0.0
2050,CO2,Resources,LT,0.0
2018,CO2,Storages,LT,0.0
2025,CO2,Storages,LT,0.0
2030,CO2,Storages,LT,0.0
2035,CO2,Storages,LT,0.0
2040,CO2,Storages,LT,0.0
2045,CO2,Storages,LT,0.0
2050,CO2,Storages,LT,0.0
2018,CO2,Transformation,LT,0.0
2025,CO2,Transformation,LT,0.0
2030,CO2,Transformation,LT,0.0
2035,CO2,Transformation,LT,0.0
2040,CO2,Transformation,LT,0.0
2045,CO2,Transformation,LT,0.0
2050,CO2,Transformation,LT,0.0
2018,CO2,CHP,LT,0.23061151678220576
2025,CO2,CHP,LT,0.17233906358252596
2030,CO2,CHP,LT,0.08220950093342297
2035,CO2,CHP,LT,-0.09864989161106648
2040,CO2,CHP,LT,-1.3298821893281747
2045,CO2,CHP,LT,-1.0660977547267878
2050,CO2,CHP,LT,-1.1345417296866844
2018,CO2,Infeasibility,LT,0.0
2025,CO2,Infeasibility,LT,0.0
2030,CO2,Infeasibility,LT,0.0
2035,CO2,Infeasibility,LT,0.0
2040,CO2,Infeasibility,LT,0.0
2045,CO2,Infeasibility,LT,0.0
2050,CO2,Infeasibility,LT,0.0
2018,CO2,Power,LU,0.0
2025,CO2,Power,LU,0.0
2030,CO2,Power,LU,0.0
2035,CO2,Power,LU,0.0
2040,CO2,Power,LU,0.0
2045,CO2,Power,LU,0.0
2050,CO2,Power,LU,0.0
2018,CO2,Industry,LU,2.4500044173078277
2025,CO2,Industry,LU,0.13288692447673459
2030,CO2,Industry,LU,0.0
2035,CO2,Industry,LU,0.0
2040,CO2,Industry,LU,0.0
2045,CO2,Industry,LU,0.0
2050,CO2,Industry,LU,0.0
2018,CO2,Buildings,LU,1.8410516455380372
2025,CO2,Buildings,LU,0.03529465768680558
2030,CO2,Buildings,LU,0.0
2035,CO2,Buildings,LU,0.0
2040,CO2,Buildings,LU,0.0
2045,CO2,Buildings,LU,0.0
2050,CO2,Buildings,LU,0.0
2018,CO2,Transportation,LU,0.18191405832261537
2025,CO2,Transportation,LU,0.03467606055728473
2030,CO2,Transportation,LU,0.024717513611231617
2035,CO2,Transportation,LU,0.002969569923647824
2040,CO2,Transportation,LU,0.001804754621659404
2045,CO2,Transportation,LU,0.001767614058139503
2050,CO2,Transportation,LU,0.0009155083997691262
2018,CO2,Resources,LU,0.0
2025,CO2,Resources,LU,0.0
2030,CO2,Resources,LU,0.0
2035,CO2,Resources,LU,0.0
2040,CO2,Resources,LU,0.0
2045,CO2,Resources,LU,0.0
2050,CO2,Resources,LU,0.0
2018,CO2,Storages,LU,0.0
2025,CO2,Storages,LU,0.0
2030,CO2,Storages,LU,0.0
2035,CO2,Storages,LU,0.0
2040,CO2,Storages,LU,0.0
2045,CO2,Storages,LU,0.0
2050,CO2,Storages,LU,0.0
2018,CO2,Transformation,LU,0.0
2025,CO2,Transformation,LU,0.0
2030,CO2,Transformation,LU,0.0
2035,CO2,Transformation,LU,0.0
2040,CO2,Transformation,LU,0.0
2045,CO2,Transformation,LU,0.0
2050,CO2,Transformation,LU,0.0
2018,CO2,CHP,LU,0.045743860141262964
2025,CO2,CHP,LU,0.0
2030,CO2,CHP,LU,0.0
2035,CO2,CHP,LU,0.0
2040,CO2,CHP,LU,0.0
2045,CO2,CHP,LU,0.0
2050,CO2,CHP,LU,0.0
2018,CO2,Infeasibility,LU,0.0
2025,CO2,Infeasibility,LU,0.0
2030,CO2,Infeasibility,LU,0.0
2035,CO2,Infeasibility,LU,0.0
2040,CO2,Infeasibility,LU,0.0
2045,CO2,Infeasibility,LU,0.0
2050,CO2,Infeasibility,LU,0.0
2018,CO2,Power,LV,0.006711903739842277
2025,CO2,Power,LV,0.0
2030,CO2,Power,LV,0.0
2035,CO2,Power,LV,0.0
2040,CO2,Power,LV,0.0
2045,CO2,Power,LV,0.0
2050,CO2,Power,LV,0.0
2018,CO2,Industry,LV,0.6788045491726421
2025,CO2,Industry,LV,0.0
2030,CO2,Industry,LV,0.0
2035,CO2,Industry,LV,0.0
2040,CO2,Industry,LV,0.0
2045,CO2,Industry,LV,0.0
2050,CO2,Industry,LV,0.0
2018,CO2,Buildings,LV,1.8656559233510936
2025,CO2,Buildings,LV,0.0
2030,CO2,Buildings,LV,0.0
2035,CO2,Buildings,LV,0.0
2040,CO2,Buildings,LV,0.0
2045,CO2,Buildings,LV,0.0
2050,CO2,Buildings,LV,0.0
2018,CO2,Transportation,LV,0.4366186935660731
2025,CO2,Transportation,LV,0.07169448990986356
2030,CO2,Transportation,LV,0.05010512123272769
2035,CO2,Transportation,LV,0.004527325512559868
2040,CO2,Transportation,LV,0.0017961493319600154
2045,CO2,Transportation,LV,0.0017604085651413788
2050,CO2,Transportation,LV,0.001725075448928031
2018,CO2,Resources,LV,0.0
2025,CO2,Resources,LV,0.0
2030,CO2,Resources,LV,0.0
2035,CO2,Resources,LV,0.0
2040,CO2,Resources,LV,0.0
2045,CO2,Resources,LV,0.0
2050,CO2,Resources,LV,0.0
2018,CO2,Storages,LV,0.0
2025,CO2,Storages,LV,0.0
2030,CO2,Storages,LV,0.0
2035,CO2,Storages,LV,0.0
2040,CO2,Storages,LV,0.0
2045,CO2,Storages,LV,0.0
2050,CO2,Storages,LV,0.0
2018,CO2,Transformation,LV,0.0
2025,CO2,Transformation,LV,0.0
2030,CO2,Transformation,LV,0.0
2035,CO2,Transformation,LV,0.0
2040,CO2,Transformation,LV,0.0
2045,CO2,Transformation,LV,0.0
2050,CO2,Transformation,LV,0.0
2018,CO2,CHP,LV,0.9209522942604301
2025,CO2,CHP,LV,0.0
2030,CO2,CHP,LV,0.0
2035,CO2,CHP,LV,0.0
2040,CO2,CHP,LV,0.0
2045,CO2,CHP,LV,0.0
2050,CO2,CHP,LV,0.0
2018,CO2,Infeasibility,LV,0.0
2025,CO2,Infeasibility,LV,0.0
2030,CO2,Infeasibility,LV,0.0
2035,CO2,Infeasibility,LV,0.0
2040,CO2,Infeasibility,LV,0.0
2045,CO2,Infeasibility,LV,0.0
2050,CO2,Infeasibility,LV,0.0
2018,CO2,Power,NL,12.834355079715777
2025,CO2,Power,NL,0.0
2030,CO2,Power,NL,0.0
2035,CO2,Power,NL,0.0
2040,CO2,Power,NL,0.0
2045,CO2,Power,NL,-5.204998572705306
2050,CO2,Power,NL,-7.972588566236824
2018,CO2,Industry,NL,36.06462960359212
2025,CO2,Industry,NL,3.4497375976061324
2030,CO2,Industry,NL,1.8372715932420731
2035,CO2,Industry,NL,1.0489604584483971
2040,CO2,Industry,NL,0.7779932563612111
2045,CO2,Industry,NL,0.0
2050,CO2,Industry,NL,0.0
2018,CO2,Buildings,NL,19.402809995578842
2025,CO2,Buildings,NL,0.7946683847643552
2030,CO2,Buildings,NL,0.0
2035,CO2,Buildings,NL,0.0
2040,CO2,Buildings,NL,0.0
2045,CO2,Buildings,NL,0.0
2050,CO2,Buildings,NL,0.0
2018,CO2,Transportation,NL,4.0274422560627094
2025,CO2,Transportation,NL,0.8869561530586008
2030,CO2,Transportation,NL,0.6735746927541483
2035,CO2,Transportation,NL,0.23045298785635687
2040,CO2,Transportation,NL,0.20099110789704266
2045,CO2,Transportation,NL,0.19672593118847703
2050,CO2,Transportation,NL,0.01613632655507218
2018,CO2,Resources,NL,0.0
2025,CO2,Resources,NL,0.0
2030,CO2,Resources,NL,0.0
2035,CO2,Resources,NL,0.0
2040,CO2,Resources,NL,0.0
2045,CO2,Resources,NL,0.0
2050,CO2,Resources,NL,0.0
2018,CO2,Storages,NL,0.0
2025,CO2,Storages,NL,0.0
2030,CO2,Storages,NL,0.0
2035,CO2,Storages,NL,0.0
2040,CO2,Storages,NL,0.0
2045,CO2,Storages,NL,0.0
2050,CO2,Storages,NL,0.0
2018,CO2,Transformation,NL,0.0
2025,CO2,Transformation,NL,0.0
2030,CO2,Transformation,NL,0.0
2035,CO2,Transformation,NL,0.0
2040,CO2,Transformation,NL,0.0
2045,CO2,Transformation,NL,0.0
2050,CO2,Transformation,NL,0.0
2018,CO2,CHP,NL,19.08481561619174
2025,CO2,CHP,NL,-9.494385241774562
2030,CO2,CHP,NL,-5.388553334712669
2035,CO2,CHP,NL,-5.178291910564342
2040,CO2,CHP,NL,-20.834560721540658
2045,CO2,CHP,NL,-23.291645700703906
2050,CO2,CHP,NL,-13.607067487486887
2018,CO2,Infeasibility,NL,0.0
2025,CO2,Infeasibility,NL,0.0
2030,CO2,Infeasibility,NL,0.0
2035,CO2,Infeasibility,NL,0.0
2040,CO2,Infeasibility,NL,0.0
2045,CO2,Infeasibility,NL,0.0
2050,CO2,Infeasibility,NL,0.0
2018,CO2,Power,NO,0.0
2025,CO2,Power,NO,0.0
2030,CO2,Power,NO,0.0
2035,CO2,Power,NO,0.0
2040,CO2,Power,NO,0.0
2045,CO2,Power,NO,0.0
2050,CO2,Power,NO,0.0
2018,CO2,Industry,NO,12.542986165088518
2025,CO2,Industry,NO,0.026161317647289656
2030,CO2,Industry,NO,0.017405902845731243
2035,CO2,Industry,NO,0.0
2040,CO2,Industry,NO,0.0
2045,CO2,Industry,NO,0.0
2050,CO2,Industry,NO,0.0
